customer_id,gender,Age,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,owns_car
3559,Female,35.0,80,Assistant Media Planner,Entertainment,High Net Worth,Yes
3560,Male,39.0,98,Structural Analysis Engineer,Retail,Mass Customer,Yes
3561,Female,51.0,15,Help Desk Operator,Financial Services,Mass Customer,Yes
3566,Male,43.0,96,Social Worker,Health,Affluent Customer,Yes
3567,Female,39.0,17,Nurse,Financial Services,Affluent Customer,Yes
3568,Female,64.0,13,Nurse,Retail,Affluent Customer,No
3571,Female,43.0,9,Senior Sales Associate,Property,Mass Customer,Yes
3572,Male,34.0,54,Sales Representative,Retail,Affluent Customer,Yes
3573,Female,23.0,68,Accounting Assistant I,Manufacturing,Mass Customer,Yes
3574,Female,29.0,33,Clinical Specialist,Health,Mass Customer,No
3575,Female,46.0,82,Administrative Assistant I,IT,Affluent Customer,Yes
3577,Male,56.0,29,Staff Scientist,Retail,High Net Worth,No
3578,Female,63.0,57,Staff Accountant IV,Property,Mass Customer,No
3579,Female,32.0,32,Software Test Engineer III,Health,High Net Worth,No
3582,Female,58.0,66,Media Manager II,Property,Mass Customer,No
3583,Female,55.0,71,Assistant Professor,Retail,Affluent Customer,No
3586,Female,41.0,79,Registered Nurse,Health,Affluent Customer,No
3589,Female,58.0,73,Computer Systems Analyst II,Health,High Net Worth,No
3591,Male,41.0,15,Accountant III,Financial Services,Mass Customer,No
3593,Female,24.0,71,Legal Assistant,Retail,Mass Customer,No
3594,Male,34.0,45,Marketing Assistant,Manufacturing,Mass Customer,No
3596,Female,42.0,57,Executive Secretary,Retail,Mass Customer,No
3598,Male,25.0,72,Computer Systems Analyst III,Manufacturing,Affluent Customer,Yes
3601,Female,44.0,85,Junior Executive,IT,Mass Customer,No
3602,Female,31.0,23,Account Coordinator,Health,Mass Customer,No
3603,Male,65.0,90,Sales Representative,Retail,Mass Customer,Yes
3604,Male,49.0,3,VP Quality Control,Health,High Net Worth,Yes
3607,Male,19.0,99,Clinical Specialist,Health,Mass Customer,No
3608,Male,47.0,86,Nurse Practicioner,Argiculture,High Net Worth,No
3609,Male,22.0,69,Marketing Manager,Manufacturing,Mass Customer,No
3610,Male,33.0,1,Graphic Designer,Financial Services,High Net Worth,Yes
3613,Male,48.0,27,Budget/Accounting Analyst II,Health,Mass Customer,Yes
3615,Female,41.0,63,Safety Technician II,IT,Mass Customer,Yes
3616,Male,19.0,42,Product Engineer,Property,High Net Worth,No
3617,Female,30.0,11,Structural Analysis Engineer,Manufacturing,Mass Customer,Yes
3618,Male,54.0,2,Statistician IV,Retail,Affluent Customer,Yes
3620,Male,28.0,21,Computer Systems Analyst II,Retail,Mass Customer,No
3621,Female,45.0,13,Developer IV,Health,High Net Worth,No
3622,Female,36.0,84,Compensation Analyst,Financial Services,Mass Customer,No
3623,Male,35.0,56,Senior Quality Engineer,Manufacturing,Affluent Customer,Yes
3625,Female,66.0,24,VP Marketing,Manufacturing,High Net Worth,Yes
3626,Female,41.0,86,Senior Cost Accountant,Financial Services,Mass Customer,Yes
3628,Female,45.0,47,Financial Advisor,Financial Services,Mass Customer,Yes
3629,Female,43.0,17,Editor,Health,High Net Worth,No
3630,Female,41.0,16,Tax Accountant,Property,Affluent Customer,Yes
3631,Female,57.0,76,Project Manager,IT,High Net Worth,Yes
3636,Female,49.0,42,Director of Sales,Financial Services,Mass Customer,Yes
3638,Female,24.0,73,Associate Professor,Manufacturing,Mass Customer,No
3639,Female,46.0,49,Food Chemist,Health,High Net Worth,No
3641,Male,44.0,78,Civil Engineer,Manufacturing,Affluent Customer,No
3644,Male,52.0,13,Physical Therapy Assistant,Financial Services,High Net Worth,Yes
3645,Male,58.0,47,Structural Analysis Engineer,Manufacturing,High Net Worth,No
3646,Female,38.0,0,Social Worker,Health,Mass Customer,No
3648,Female,66.0,82,Paralegal,Financial Services,Mass Customer,No
3649,Female,42.0,66,Office Assistant II,Property,Mass Customer,Yes
3650,Female,20.0,85,Office Assistant I,IT,Mass Customer,Yes
3652,Male,65.0,20,Nurse,Health,High Net Worth,Yes
3659,Female,43.0,76,VP Sales,Financial Services,High Net Worth,No
3660,Male,39.0,99,Administrative Assistant IV,Financial Services,Mass Customer,No
3661,Male,54.0,34,Research Associate,Manufacturing,Mass Customer,Yes
3662,Male,42.0,79,Community Outreach Specialist,Retail,Mass Customer,No
3664,Female,30.0,5,Software Test Engineer I,Manufacturing,Mass Customer,Yes
3665,Female,31.0,19,Dental Hygienist,Health,Mass Customer,No
3666,Male,63.0,56,Statistician II,Health,High Net Worth,No
3667,Female,37.0,3,Graphic Designer,Retail,Mass Customer,Yes
3668,Female,65.0,79,Desktop Support Technician,Property,Mass Customer,Yes
3669,Male,42.0,11,Design Engineer,Manufacturing,Affluent Customer,No
3674,Male,21.0,59,Tax Accountant,Property,Mass Customer,No
3675,Male,20.0,88,Analog Circuit Design manager,Property,Affluent Customer,Yes
3676,Male,54.0,27,Health Coach I,Health,Affluent Customer,No
3677,Male,33.0,3,Senior Financial Analyst,Financial Services,Mass Customer,Yes
3678,Female,50.0,52,Engineer IV,Manufacturing,Mass Customer,No
3680,Male,36.0,17,Accountant I,Retail,High Net Worth,No
3681,Female,58.0,90,Community Outreach Specialist,Property,Mass Customer,Yes
3682,Male,41.0,94,GIS Technical Architect,Financial Services,Mass Customer,Yes
3684,Male,46.0,13,Food Chemist,Health,High Net Worth,Yes
3685,Male,30.0,86,Human Resources Manager,Financial Services,Affluent Customer,Yes
3687,Male,48.0,84,Software Engineer III,Manufacturing,Mass Customer,Yes
3688,Male,26.0,87,General Manager,IT,Affluent Customer,Yes
3690,Female,63.0,86,Chemical Engineer,Manufacturing,Mass Customer,No
3691,Male,46.0,73,Environmental Tech,Retail,Affluent Customer,No
3695,Male,42.0,33,Account Coordinator,Entertainment,Affluent Customer,Yes
3698,Female,24.0,49,Geological Engineer,Manufacturing,Mass Customer,No
3699,Female,29.0,40,Recruiting Manager,Manufacturing,Mass Customer,No
3700,Male,48.0,64,Associate Professor,Entertainment,Mass Customer,No
3702,Male,27.0,74,Biostatistician IV,Health,Mass Customer,No
3703,Male,46.0,37,Teacher,Property,Affluent Customer,No
3704,Male,45.0,54,Health Coach III,Health,High Net Worth,Yes
3706,Male,54.0,20,Assistant Professor,Argiculture,Affluent Customer,Yes
3707,Male,27.0,10,Senior Editor,Retail,Mass Customer,Yes
3708,Female,57.0,72,Cost Accountant,Financial Services,Mass Customer,No
3709,Female,65.0,31,GIS Technical Architect,Health,Mass Customer,No
3711,Female,59.0,61,Associate Professor,Manufacturing,Affluent Customer,Yes
3712,Female,62.0,22,Recruiting Manager,Financial Services,Mass Customer,No
3714,Male,58.0,83,VP Sales,Manufacturing,Mass Customer,No
3715,Female,45.0,19,Computer Systems Analyst I,Argiculture,High Net Worth,Yes
3717,Male,61.0,88,Senior Financial Analyst,Financial Services,Mass Customer,Yes
3719,Female,63.0,26,Sales Representative,Retail,Mass Customer,No
3721,Female,25.0,84,Senior Quality Engineer,Financial Services,Mass Customer,Yes
3723,Female,26.0,31,Accountant II,Financial Services,High Net Worth,No
3726,Female,43.0,36,GIS Technical Architect,Property,Mass Customer,No
3729,Male,59.0,6,Financial Analyst,Financial Services,Mass Customer,No
3730,Female,60.0,85,Junior Executive,Manufacturing,Affluent Customer,No
3732,Female,27.0,47,Research Associate,Manufacturing,Mass Customer,No
3734,Female,43.0,46,Help Desk Technician,Manufacturing,Mass Customer,No
3735,Male,58.0,91,Senior Quality Engineer,Entertainment,Mass Customer,No
3736,Male,28.0,64,Senior Developer,Argiculture,Mass Customer,Yes
3737,Female,39.0,86,Design Engineer,Manufacturing,Affluent Customer,No
3738,Female,60.0,19,Professor,Financial Services,High Net Worth,Yes
3739,Female,28.0,59,Environmental Tech,IT,High Net Worth,No
3740,Female,40.0,82,Dental Hygienist,Health,Mass Customer,No
3742,Female,58.0,79,Editor,Property,High Net Worth,Yes
3743,Female,33.0,85,Tax Accountant,Property,Mass Customer,No
3745,Female,42.0,90,Dental Hygienist,Health,Mass Customer,Yes
3747,Female,30.0,8,Web Developer IV,Manufacturing,Mass Customer,Yes
3750,Male,48.0,78,Chemical Engineer,Manufacturing,Affluent Customer,Yes
3753,Female,22.0,16,Office Assistant II,Manufacturing,Mass Customer,No
3755,Male,26.0,38,Chief Design Engineer,Financial Services,High Net Worth,Yes
3758,Female,60.0,71,Recruiting Manager,Telecommunications,Mass Customer,Yes
3759,Female,25.0,68,Programmer IV,Property,Mass Customer,Yes
3761,Female,46.0,87,Biostatistician II,Telecommunications,Mass Customer,Yes
3765,Female,57.0,20,Automation Specialist IV,Property,Mass Customer,No
3766,Male,50.0,47,Desktop Support Technician,Financial Services,Mass Customer,Yes
3768,Female,49.0,44,Senior Financial Analyst,Financial Services,Mass Customer,Yes
3769,Male,27.0,40,Desktop Support Technician,Health,High Net Worth,Yes
3770,Male,32.0,54,Legal Assistant,Argiculture,Mass Customer,No
3771,Female,45.0,78,Electrical Engineer,Manufacturing,Mass Customer,No
3772,Female,21.0,45,Physical Therapy Assistant,Manufacturing,Mass Customer,Yes
3774,Female,21.0,38,Statistician I,Property,High Net Worth,No
3776,Male,43.0,46,Recruiter,Retail,Mass Customer,Yes
3777,Female,50.0,13,Cost Accountant,Financial Services,High Net Worth,Yes
3778,Male,48.0,99,Dental Hygienist,Health,High Net Worth,No
3780,Male,26.0,10,Desktop Support Technician,Financial Services,High Net Worth,No
3781,Female,58.0,30,Graphic Designer,Retail,Mass Customer,Yes
3782,Male,46.0,12,Environmental Specialist,Financial Services,Mass Customer,No
3783,Female,45.0,61,Compensation Analyst,Financial Services,Mass Customer,No
3785,Female,51.0,93,Compensation Analyst,Financial Services,Affluent Customer,No
3787,Female,54.0,1,Systems Administrator III,Manufacturing,High Net Worth,No
3788,Female,57.0,73,Environmental Specialist,Financial Services,Mass Customer,No
3789,Male,63.0,52,Civil Engineer,Manufacturing,Mass Customer,Yes
3790,Male,61.0,91,Senior Editor,Retail,Mass Customer,Yes
3792,Female,44.0,81,VP Marketing,Financial Services,Affluent Customer,Yes
3795,Male,63.0,88,Systems Administrator III,Argiculture,High Net Worth,Yes
3796,Male,54.0,51,Paralegal,Financial Services,Mass Customer,Yes
3797,Female,40.0,76,Occupational Therapist,Health,Affluent Customer,Yes
3799,Female,49.0,94,Tax Accountant,Property,High Net Worth,No
3801,Female,49.0,76,Research Nurse,Health,Mass Customer,Yes
3802,Female,49.0,9,Chief Design Engineer,Telecommunications,High Net Worth,Yes
3803,Female,59.0,54,Dental Hygienist,Health,Mass Customer,Yes
3805,Female,42.0,52,Software Test Engineer II,Property,Affluent Customer,No
3807,Female,44.0,73,Analyst Programmer,Retail,Mass Customer,No
3808,Male,50.0,66,Recruiting Manager,Manufacturing,Mass Customer,Yes
3810,Female,45.0,22,Food Chemist,Health,Affluent Customer,No
3812,Female,42.0,91,VP Product Management,Retail,Mass Customer,Yes
3813,Male,41.0,12,Media Manager IV,IT,Mass Customer,Yes
3814,Female,36.0,10,VP Product Management,Financial Services,Mass Customer,Yes
3815,Male,39.0,99,Librarian,Entertainment,Mass Customer,Yes
3816,Female,50.0,93,Safety Technician I,Property,Mass Customer,Yes
3818,Male,55.0,5,Sales Representative,Retail,Mass Customer,Yes
3820,Female,40.0,65,Business Systems Development Analyst,IT,Mass Customer,No
3821,Female,32.0,96,VP Marketing,Manufacturing,Affluent Customer,No
3823,Female,55.0,5,Budget/Accounting Analyst II,Retail,Affluent Customer,No
3828,Female,28.0,81,Dental Hygienist,Health,Mass Customer,No
3830,Male,65.0,92,Sales Representative,Retail,High Net Worth,No
3831,Male,48.0,10,Librarian,Entertainment,Affluent Customer,Yes
3832,Female,46.0,30,Safety Technician III,Financial Services,High Net Worth,No
3833,Female,34.0,88,Account Coordinator,Manufacturing,Mass Customer,No
3834,Female,47.0,59,Compensation Analyst,Financial Services,Mass Customer,Yes
3836,Female,25.0,16,Electrical Engineer,Manufacturing,Affluent Customer,Yes
3838,Female,33.0,59,Sales Associate,Financial Services,Affluent Customer,Yes
3839,Female,28.0,78,Account Executive,Manufacturing,High Net Worth,Yes
3841,Male,30.0,64,Desktop Support Technician,Manufacturing,Affluent Customer,No
3845,Female,64.0,72,Legal Assistant,Manufacturing,Mass Customer,Yes
3846,Female,64.0,57,Geologist III,Manufacturing,Mass Customer,No
3847,Female,59.0,8,Analyst Programmer,Health,Mass Customer,Yes
3849,Female,52.0,2,Database Administrator III,Property,Mass Customer,Yes
3851,Male,25.0,5,Senior Sales Associate,Manufacturing,High Net Worth,No
3854,Female,24.0,47,VP Quality Control,Property,High Net Worth,Yes
3856,Female,28.0,74,Accounting Assistant III,Property,Affluent Customer,No
3857,Male,34.0,64,Structural Engineer,Financial Services,Mass Customer,Yes
3858,Female,21.0,57,Librarian,Entertainment,Mass Customer,Yes
3861,Male,51.0,87,Junior Executive,Retail,Affluent Customer,No
3866,Female,29.0,56,Structural Engineer,Health,Mass Customer,Yes
3867,Female,21.0,14,Geologist II,IT,Mass Customer,Yes
3868,Female,22.0,60,Social Worker,Health,Affluent Customer,Yes
3870,Female,35.0,31,Social Worker,Health,Mass Customer,No
3872,Female,63.0,14,Sales Representative,Retail,High Net Worth,Yes
3873,Male,41.0,32,Compensation Analyst,Financial Services,Mass Customer,No
3876,Female,53.0,22,Internal Auditor,Financial Services,High Net Worth,No
3880,Female,52.0,77,Web Designer I,Manufacturing,Mass Customer,No
3882,Female,43.0,18,Human Resources Assistant III,Health,Mass Customer,Yes
3884,Female,34.0,69,Web Designer II,Manufacturing,High Net Worth,Yes
3886,Female,24.0,74,Recruiting Manager,Manufacturing,Affluent Customer,No
3888,Female,32.0,4,Programmer Analyst I,IT,High Net Worth,Yes
3889,Male,44.0,39,General Manager,Retail,Affluent Customer,No
3891,Female,42.0,61,Staff Accountant II,Retail,High Net Worth,Yes
3894,Male,38.0,70,Health Coach II,IT,Affluent Customer,No
3895,Male,25.0,18,Business Systems Development Analyst,IT,Affluent Customer,Yes
3897,Female,52.0,36,Junior Executive,Manufacturing,High Net Worth,Yes
3898,Male,61.0,91,Registered Nurse,Health,Mass Customer,No
3899,Male,64.0,23,Research Associate,Health,Affluent Customer,Yes
3900,Female,33.0,78,GIS Technical Architect,Financial Services,Mass Customer,Yes
3901,Female,46.0,98,Marketing Manager,Argiculture,High Net Worth,No
3902,Female,59.0,2,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,No
3904,Female,42.0,15,Sales Representative,Retail,Affluent Customer,No
3905,Female,52.0,72,Product Engineer,Argiculture,High Net Worth,No
3906,Male,38.0,87,Cost Accountant,Financial Services,High Net Worth,No
3910,Male,39.0,38,VP Sales,IT,Mass Customer,No
3912,Male,33.0,89,Social Worker,Health,Affluent Customer,No
3913,Female,60.0,11,Community Outreach Specialist,Retail,Mass Customer,Yes
3914,Female,32.0,79,Assistant Manager,Entertainment,Affluent Customer,Yes
3915,Female,60.0,17,Statistician I,Financial Services,Affluent Customer,No
3917,Male,22.0,79,Chemical Engineer,Manufacturing,Mass Customer,No
3919,Female,56.0,38,Cost Accountant,Financial Services,High Net Worth,No
3920,Male,59.0,90,Environmental Specialist,Telecommunications,Mass Customer,Yes
3921,Female,44.0,93,Mechanical Systems Engineer,Manufacturing,High Net Worth,No
3923,Male,42.0,90,Product Engineer,Financial Services,High Net Worth,No
3924,Male,43.0,72,Editor,Property,High Net Worth,Yes
3926,Male,65.0,24,Account Executive,Manufacturing,Mass Customer,Yes
3932,Male,33.0,85,Senior Editor,Financial Services,Mass Customer,No
3934,Female,42.0,38,Sales Associate,Manufacturing,Mass Customer,Yes
3936,Male,60.0,57,Paralegal,Financial Services,Affluent Customer,Yes
3937,Male,41.0,81,Tax Accountant,Property,Mass Customer,No
3938,Female,46.0,25,Account Executive,Financial Services,High Net Worth,Yes
3940,Female,42.0,9,Sales Representative,Retail,Mass Customer,No
3941,Female,42.0,27,Technical Writer,Manufacturing,Mass Customer,Yes
3942,Female,55.0,82,Administrative Officer,Manufacturing,Mass Customer,No
3943,Male,22.0,19,VP Accounting,Financial Services,Affluent Customer,No
3944,Male,47.0,28,Engineer III,IT,Affluent Customer,No
3948,Male,33.0,44,Occupational Therapist,Health,Mass Customer,No
3949,Male,18.0,24,Web Designer IV,Manufacturing,High Net Worth,Yes
3950,Male,51.0,72,Senior Financial Analyst,Financial Services,High Net Worth,Yes
3953,Female,20.0,79,Help Desk Operator,Health,Affluent Customer,Yes
3954,Male,20.0,63,Human Resources Assistant III,Financial Services,High Net Worth,No
3955,Female,49.0,87,Geologist II,Argiculture,Mass Customer,Yes
3956,Male,63.0,54,Administrative Assistant III,Retail,Mass Customer,Yes
3958,Male,50.0,8,Actuary,Financial Services,Affluent Customer,Yes
3961,Female,27.0,11,Recruiter,Health,High Net Worth,Yes
3967,Female,42.0,90,Senior Editor,Manufacturing,Affluent Customer,No
3969,Female,42.0,93,Accountant II,Manufacturing,Affluent Customer,Yes
3970,Female,50.0,73,Sales Representative,Retail,High Net Worth,Yes
3973,Female,56.0,24,Editor,Manufacturing,High Net Worth,No
3975,Female,48.0,2,Administrative Assistant I,Entertainment,Affluent Customer,No
3977,Female,54.0,31,Biostatistician II,Manufacturing,Mass Customer,Yes
3978,Female,48.0,4,Developer II,Financial Services,Mass Customer,No
3980,Male,56.0,41,Web Designer I,Manufacturing,Mass Customer,No
3981,Female,25.0,34,Quality Control Specialist,Health,Mass Customer,No
3982,Female,58.0,89,General Manager,Manufacturing,Mass Customer,Yes
3984,Male,60.0,74,Librarian,Entertainment,Affluent Customer,No
3985,Female,21.0,44,Web Developer IV,Property,Mass Customer,No
